"dim1"
"C1",-0.156405618736776
"C2",-1.49623107199006
"C3",-0.527814091374981
"C4",-0.156405618736776
"C5",-1.49623107199006
"C6",-0.527813866173262
"C7",0.726939361389268
"C8",-0.156405618736777
"C9",-0.527813866173262
"C10",-0.156405618736776
"C11",-0.527813866173262
"C12",1.03037593180003
"C13",1.07624145917829
"C14",-0.156405618736777
"C15",-0.156405618736776
"C16",-0.156405618736777
"C17",-0.527814091374981
"C18",0.291359687810877
"C19",-1.49623107199006
"C20",-0.527813866173262
"C21",-0.156405618736777
"C22",-0.527814091374981
"C23",-1.49623107199006
"C24",-0.156405618736777
"C25",0.726939361389396
"C26",-0.156405618736776
"C27",-0.156405618736777
"C28",-1.4962310719901
"C29",-1.49623107198087
"C30",-0.527813866173262
"C31",-0.527813866173262
"C32",1.02897510896467
"C33",-0.156405618736776
"C34",0.291359687810877
"C35",-0.527813866173262
"C36",-0.527813869289381
"C37",-0.527813866173262
"C38",0.291359687810877
"C39",-0.156405618736776
"C40",-0.156405618736776
"C41",1.03048644078062
"C42",-0.527813866173262
"C43",-0.156405618736776
"C44",-0.156405618736776
"C45",-1.49623107199006
"C46",0.291359687810744
"C47",0.29135968781068
"C48",-0.527813866173262
"C49",-0.156405618736776
"C50",1.03048838727779
"C51",-0.156405618736776
"C52",-0.527813866173262
"C53",0.29135968781068
"C54",-0.527813866173262
"C55",-0.527808088076504
"C56",0.291359687810877
"C57",-0.527814091374981
"C58",-0.156405618736776
"C59",-0.527813866173263
"C60",-0.527813866173263
"C61",-0.527813866173263
"C62",-0.156405618736776
"C63",0.726939361389267
"C64",1.02890610453352
"C65",0.29135968781068
"C66",-1.49623107198087
"C67",-0.527813866173263
"C68",-0.156405618736776
"C69",0.726939361364273
"C70",0.29135968781068
"C71",0.726939362247816
"C72",0.29135968781068
"C73",-0.527813866173263
"C74",1.0297591530888
"C75",-1.49623107199006
"C76",0.291359687810877
"C77",-0.156405618736776
"C78",-1.49623107199006
"C79",0.726939361389267
"C80",-0.156405618736776
"C81",-1.49623107199006
"C82",-0.527808088076504
"C83",-0.156405618736776
"C84",-0.527813866173263
"C85",-1.49623107198087
"C86",-1.49623107198088
"C87",-0.156405618736776
"C88",-1.4962310719901
"C89",0.291359687810675
"C90",1.02889247375715
"C91",-0.156405618736776
"C92",0.726939361364283
"C93",-0.156405618736776
"C94",-0.156405618736776
"C95",1.02892534471265
"C96",-0.156405618736776
"C97",-1.49623107198127
"C98",-0.156405618736776
"C99",0.291359687810877
"C100",0.291359687810676
"C101",0.291359687810674
"C102",-1.49623107198127
"C103",-1.4962310719817
"C104",-0.156405618736776
"C105",-1.49623107199006
"C106",-0.156405618736776
"C107",-0.156405618736776
"C108",-1.4962310719817
"C109",1.02681175846709
"C110",-0.156405618736776
"C111",-0.156405618736776
"C112",0.726939361389267
"C113",0.291359687810877
"C114",-0.156405618736776
"C115",-0.156405618736776
"C116",-0.527813866173263
"C117",0.291359687810676
"C118",-0.156405618736776
"C119",-1.49623107179978
"C120",-0.527813470746206
"C121",-0.527813866173263
"C122",-1.49623107199006
"C123",-0.527813866173263
"C124",-1.49623106025784
"C125",1.07001075911179
"C126",0.291359687810676
"C127",1.03039495306718
"C128",-1.49623106025784
"C129",-0.156405618736777
"C130",-0.156405618736776
"C131",-0.527813470746206
"C132",-0.527813866173263
"C133",-0.156405618736776
"C134",-0.562984847769175
"C135",1.02886186338207
"C136",-0.527813866173263
"C137",0.291359687810675
"C138",-0.527813444631181
"C139",-0.156405618736776
"C140",-0.527813866173263
"C141",-0.527813866173263
"C142",1.06978454977637
"C143",-1.49623107199006
"C144",-0.156405618736776
"C145",-0.156405618736776
"C146",0.726939361389267
"C147",-0.156405618736776
"C148",0.726939361389267
"C149",-0.527813866173263
"C150",0.72693936233324
"C151",0.726939361877494
"C152",-0.562984847769175
"C153",1.02972419266439
"C154",0.291359687810675
"C155",-0.562984847769175
"C156",-0.527813866173263
"C157",1.02886109171556
"C158",1.07624122248983
"C159",-1.49623107199006
"C160",0.29135968781068
"C161",0.29135968781068
"C162",-0.156405618736776
"C163",-0.156405618736776
"C164",-0.156405618736776
"C165",1.02687389307902
"C166",-1.49623107199006
"C167",-0.527813866173263
"C168",-0.156405618736776
"C169",-0.156405618736776
"C170",-0.527813866173263
"C171",-0.156405618736776
"C172",0.726939361389267
"C173",-0.527813866173263
"C174",-0.99608054114244
"C175",-1.49623107199006
"C176",0.291359687810675
"C177",-0.156405618736776
"C178",-0.99608054114244
"C179",0.291359687810675
"C180",0.291359687810675
"C181",-0.563301533960238
"C182",-0.563301533960238
"C183",-1.49623107199006
"C184",-0.99608054114244
"C185",-0.156405618736776
"C186",-0.156405618736776
"C187",-0.156405618736776
"C188",-0.584802090645438
"C189",-0.156405618736776
"C190",-0.156405618736776
"C191",-0.156405618736776
"C192",0.726939361389267
"C193",-0.99608054114244
"C194",-1.49623107199006
"C195",0.291359687810675
"C196",-0.988895781871208
"C197",-0.527813866173263
"C198",-0.967410176689999
"C199",-0.527813866173263
"C200",-0.527813866173263
"C201",-0.99608054114244
"C202",-0.156405618736777
"C203",1.0304672584424
"C204",-0.527813866173263
"C205",1.03109473155681
"C206",-0.156405618736776
"C207",-0.156405618736776
"C208",-0.156405618736777
"C209",-0.156405618736776
"C210",1.07004526490046
"C211",0.726939361389267
"C212",-0.527813866173263
"C213",-1.49623107199006
"C214",0.726939361389268
"C215",0.72693935799753
"C216",0.291359687810675
"C217",-0.527813866173263
"C218",-0.980350695117722
"C219",-0.980350695117722
