"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.7","log2fold_change","Auc"
"1","ENSG00000008517","hurdle",0,0.7404591,1.9409766,1.2005175,0.75
"2","ENSG00000165272","hurdle",9.88131291682493e-324,-2.249181,-1.114389,1.134792,0.601
"3","ENSG00000186827","hurdle",4.29674340538891e-258,-3.11699,-2.077147,1.039843,0.558
