"dim1"
"1",5.55048292024593
"2",-3.91442084125453
"3",-4.49706500483184
"4",-15.4261640738072
"5",-1.76716122428212
"6",-4.49706500483184
"7",-6.05413658574385
"8",3.07672650847669
"9",-6.05413658735658
"10",3.08183800085372
"11",-2.42849594790148
"12",-7.67972143009379
"13",-4.49168697466425
"14",-6.91709180254234
"15",2.7298921115931
"16",-3.91815942155691
"17",-5.59497332380996
"18",-6.05413658810385
"19",-3.91442084125453
"20",-4.49168697466425
"21",21.0739810492565
"22",3.07672650847669
"23",-4.90027973748167
"24",-2.92771842845798
"25",-4.49516503364326
"26",20.1891075537217
"27",-5.27639699636231
"28",-5.27639699636232
"29",-4.49168697466425
"30",-6.05413658811674
"31",20.1894544809573
"32",-4.96910277517148
"33",-3.9181594215569
"34",-2.33559922098833
"35",7.04126584179653
"36",-4.49516503364327
"37",-3.35695755820095
"38",-3.35609472454941
"39",-7.6797214452808
"40",2.72978055180621
"41",3.08183800085373
"42",-7.67972144530302
"43",2.72940974134956
"44",19.4134286971692
"45",-4.88839334295108
"46",15.3869163721175
"47",2.73024779619354
"48",-5.59497332381023
"49",3.08183800085372
"50",-5.59497332381023
"51",2.72911554057625
"52",-5.27639699636237
"53",14.7815726890431
"54",20.1893403202669
"55",10.5896613928277
"56",-4.49516503364327
"57",-4.51917403782291
"58",-3.91312284163227
"59",2.72957006055548
"60",-5.27639699636237
"61",7.04519844497083
"62",-6.91709180254234
"63",-4.49706500483184
"64",-4.88839334295457
"65",-4.49168697466425
"66",-5.59497332381023
"67",-6.83076866747078
"68",-4.49516503364327
"69",-4.49168697466425
"70",12.9562295003319
"71",3.08183800085373
"72",-3.91312284163227
"73",-3.68387970003407
"74",-5.59497332381023
"75",-4.4948940085804
"76",-6.91709180254234
"77",-6.83076866747037
"78",-7.67972144530302
"79",11.2172084507344
"80",-6.91709180254234
"81",-3.9181594215569
"82",-4.49168697466425
"83",5.55046858301642
"84",2.72957006055548
"85",12.9561985681338
"86",12.2890156224165
"87",5.55048292024593
"88",5.55047508172951
"89",-5.27639699636237
"90",-5.27639699636237
"91",-5.27639699636237
"92",-4.49168697466425
"93",2.72911554057625
"94",-5.27639699636237
