"dim1","dim2"
"1",-9.85379773481305,2.99947123679715
"2",10.7127074831724,5.84188236053023
"3",-2.5553566539095,-3.89690076715092
"4",6.24782603228802,-22.070149580667
"5",15.56163177876,1.00199559369171
"6",11.3217513147378,-3.58633983466138
"7",-5.01490750239569,3.32139690358447
"8",-14.55441780277,4.07354401223351
"9",5.64660323367761,5.11459337920592
"10",-20.1428234508433,-2.83240050872881
"11",-2.90455051407316,5.7877293677243
"12",9.78820142414243,-1.21639809893919
"13",-4.18438235918656,-14.1472818646741
"14",-4.94386440405901,3.49668612159447
"15",-13.9956458454028,2.57014342966478
"16",-11.865489424064,0.872411627058427
"17",-1.58578433241165,-6.71185418784724
"18",-11.1902563833206,1.35800765466578
"19",15.7484724771685,-1.31761589208136
"20",20.4164204955202,-2.09757374613548
"21",-11.3391026599508,17.0586697329159
"22",-19.1744828111264,-1.29648364897257
"23",-1.01170390193967,-3.20124021751176
"24",12.2522763381671,-0.925877861148672
"25",10.4621295118795,-9.65754203050225
"26",-18.0537091285376,4.68722395332161
"27",-1.42639941458371,-3.893410507323
"28",-5.10305036646424,-11.4661932874968
"29",3.23240483936382,7.17079841120422
"30",13.0775514605946,4.95646981920424
"31",-14.6975944015033,-1.49830765626491
"32",8.79945586372904,7.69492663814241
"33",-3.32471829959777,-15.2157948787161
"34",17.3560253170684,1.4979016184318
"35",-10.851997902834,-0.749129372648025
"36",20.1082809723071,3.38966250091412
"37",7.90390523608495,-4.32006712471096
"38",11.1454025960079,9.01747764737765
"39",-4.22872601299813,-10.447233035808
"40",-18.490402351399,-1.08706634170328
"41",-22.6592823143092,10.3429856519621
"42",-5.2409038356368,6.13710561097227
"43",-23.5105135468215,-0.111815377216542
"44",-12.0211758042978,16.9663868557069
"45",1.49713959712551,-7.02057273740453
"46",-3.26344189405705,10.4364924361807
"47",-18.6890441619468,-0.765836047880572
"48",-8.07761356503497,0.754572102489412
"49",-22.8135013122234,9.72907279550199
"50",-0.920862673476141,-6.76179466854146
"51",-20.1200591613902,9.76538327348329
"52",-3.33542123134341,-8.0556873643971
"53",-6.51336527020815,21.4396802445309
"54",-22.3099239156363,10.5183007843615
"55",2.19943888085203,-19.2688266553975
"56",-3.84781470836126,-7.38099599670066
"57",14.0436407479278,1.35083660089227
"58",8.34247502994821,-8.12336685450618
"59",-23.977454046657,10.0594987800107
"60",12.3994473367628,-1.01872382457342
"61",-8.70825207160546,0.107495704917762
"62",14.7073149548236,-5.41402966114795
"63",3.47154251560955,-6.0732496132082
"64",-5.16663302905958,-10.1492324344483
"65",22.0866216900445,-0.958143608272564
"66",-0.921681402192068,-13.8788213266002
"67",-1.18597621517518,-6.0354020969022
"68",11.7700558549984,0.907742436844187
"69",12.1715341716777,-0.690058345641019
"70",7.49980603184334,-18.896097496922
"71",-20.9867750893363,7.96116423951629
"72",5.1407800096397,5.00617829893415
"73",14.8394610946009,9.20590918304261
"74",-0.139758395638044,-1.80060024572844
"75",4.96249240786706,-6.64093197102583
"76",2.87103707255558,-8.90685353430292
"77",10.0106792942982,11.1060583352462
"78",-2.28292844602509,8.20212008630386
"79",-5.12413724683604,16.6259666216949
