"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"ENSG00000259269","ENSG00000259269",0.999988192930642,1.7146921661956,0.00501496744449459,0.43184214744369
"ENSG00000168874","ENSG00000168874",0.999819825206547,1.72506723327294,0.0050151198144035,0.431843373921992
"ENSG00000171282","ENSG00000171282",0.999878322804404,1.72160006103519,0.00501619939280451,0.431852063842206
"ENSG00000117461","ENSG00000117461",0.999298249571982,1.75430973081378,0.005018970052722,0.431874366045094
"ENSG00000186666","ENSG00000186666",0.994377960194951,1.960376811398,0.00502244459449108,0.431902334394875
"ENSG00000272948","ENSG00000272948",0.998233433479704,1.80551212252122,0.00502555317408782,0.431927357218727
"ENSG00000171492","ENSG00000171492",0.994057598595171,1.97315521178806,0.00502599362570033,0.431930902700336
"ENSG00000130783","ENSG00000130783",0.999772902609334,1.72854328050814,0.00502684714553137,0.431937773252404
"ENSG00000141428","ENSG00000141428",0.98385513734901,2.22949503546965,0.005030013065909,0.431963258043099
"ENSG00000265692","ENSG00000265692",0.997534104838003,1.83592769212144,0.00503334583910509,0.431990086259124
"ENSG00000265975","ENSG00000265975",0.999867080112998,1.72333254053206,0.00503351111709494,0.431991416724944
"ENSG00000273188","ENSG00000273188",0.998060007388394,1.81351564875062,0.00503388469044896,0.431994423943564
"ENSG00000272620","ENSG00000272620",0.999956559125142,1.71814171987455,0.00503825921307621,0.432029638594942
"ENSG00000164253","ENSG00000164253",0.994313927393326,2.35634819311798,0.0217588810836482,0.432046226615108
"ENSG00000105647","ENSG00000105647",0.998453675225385,1.79633533170165,0.00504165075058072,0.432056940645226
"ENSG00000140688","ENSG00000140688",0.992531012075864,2.03671374381091,0.00504239063866341,0.432062896825234
"ENSG00000139190","ENSG00000139190",0.99217530158875,2.40292814998679,0.0217550680078301,0.432076922314705
"ENSG00000226465","ENSG00000226465",0.99985014671669,1.72506723327294,0.0050454413245471,0.432087455343419
"ENSG00000267289","ENSG00000267289",0.999082981479224,1.76666236016044,0.00504603027217232,0.43209219649794
"ENSG00000225885","ENSG00000225885",0.999058722210966,2.2573605108994,0.0217502615484801,0.432115615450342
"ENSG00000174227","ENSG00000174227",0.990499525939334,2.4316448786741,0.0217499141136305,0.432118412408373
