"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"Dio3","Dio3",0.945745229499742,2.60880924267552,0.385309481489812,5.43669722632244e-05
"Bok","Bok",0.760801211133108,3.59693514238723,0.384592060548971,5.61182386146406e-05
"Tdgf1","Tdgf1",0.708486548714108,3.91647664443772,0.379408802266691,7.04446818943499e-05
"Mylpf","Mylpf",0.939831528279182,2.60880924267552,0.379395780269251,7.04846692497949e-05
"Ier3","Ier3",0.789345301980681,3.33628338786443,0.370827124147643,0.000101977124178782
"Actg1","Actg1",0.315699385963435,6.8592241619782,0.364839997978477,0.000131370530459233
"Thbs1","Thbs1",0.809426958865104,3.18586654531133,0.364650572866756,0.000132418935558429
"2310047M10Rik","2310047M10Rik",0.922984356197353,2.60880924267552,0.362548608187422,0.000144591196285641
"Cdkn1a","Cdkn1a",0.735559566787004,3.59693514238723,0.359350416202866,0.000165137914812776
"Zfp516","Zfp516",0.917970316887284,2.60880924267552,0.357534568877354,0.000177988862910113
"Fstl3","Fstl3",0.909495424397616,2.60880924267552,0.349059676387685,0.000251311420369552
"Ltb","Ltb",0.907422976113941,2.60880924267552,0.346987228104011,0.000273104303154196
"Tcf15","Tcf15",0.860409145607701,2.82781902461732,0.346888900095079,0.000274180785620972
"Mgll","Mgll",0.963570725303577,2.35049724708413,0.346847119400567,0.000274639390831562
"Tdh","Tdh",0.906814079422383,2.60880924267552,0.346378331412452,0.000279834257146275
"Peg3","Peg3",0.821827270202722,3.01792190799726,0.345959481602753,0.000284553004379298
"Dab2","Dab2",0.96179302045728,2.35049724708413,0.34506941455427,0.000294827539815749
"Hsp90aa1","Hsp90aa1",0.260040989353987,7.10956950937069,0.345068175461064,0.000294842081067769
"Timp1","Timp1",0.901138572618717,2.60880924267552,0.340702824608787,0.00035042697307169
"Krt7","Krt7",0.854002973030367,2.82781902461732,0.340482727517745,0.000353472308125129
"Myl9","Myl9",0.816077383084851,3.01792190799726,0.340209594484883,0.00035728565940797
"Npl","Npl",0.956123299083588,2.35049724708413,0.339399693180577,0.000368818995156673
"Lgals3","Lgals3",0.896899554045445,2.60880924267552,0.336463806035515,0.000413588919801598
"Hexa","Hexa",0.895383670020739,2.60880924267552,0.334947922010809,0.000438630800059944
"2410018L13Rik","2410018L13Rik",0.951402388225493,2.35049724708413,0.334678782322482,0.000443221209703028
"Calcoco2","Calcoco2",0.845105919215312,2.82781902461732,0.33158567370269,0.000499271515575714
"Pmp22","Pmp22",0.947292418772563,2.35049724708413,0.330568812869553,0.000519086283947607
"Igfbp3","Igfbp3",0.89043607816171,2.60880924267552,0.33000033015178,0.000530478541211433
"Acta1","Acta1",0.564233718580644,4.64961545906341,0.329470908485259,0.000541295610338035
"Sp5","Sp5",0.944945848375451,2.35049724708413,0.328222242472441,0.000567621205865769
"Tpm1","Tpm1",0.552146472015408,4.70597790168252,0.324124652575717,0.000662552239529478
"Actn1","Actn1",0.627795923824805,4.09592441999854,0.323294206719501,0.000683494198835478
"Sfn","Sfn",0.555727161881082,4.64961545906341,0.320964351785697,0.000745550585776159
"Hbegf","Hbegf",0.794281742890789,3.01792190799726,0.318413954290821,0.000819404494038158
"Cldn4","Cldn4",0.692398289679187,3.59693514238723,0.316189139095049,0.000889267273260404
"Ctgf","Ctgf",0.827767749699158,2.82781902461732,0.314247504186535,0.00095466897803284
"Fxyd6","Fxyd6",0.757957814876578,3.18586654531133,0.313181428878231,0.000992429415354694
"Fam195b","Fam195b",0.826362595755921,2.82781902461732,0.312842350243299,0.00100472394947175
"Id1","Id1",0.614893424711431,4.09592441999854,0.310391707606127,0.00109782089821591
"Hist1h2ao","Hist1h2ao",0.444301257589375,5.49505552836802,0.309137661576202,0.00114845952664438
"Arpc1b","Arpc1b",0.580103607799066,4.32912359629157,0.305916014911402,0.00128851273752328
"Pdgfa","Pdgfa",0.818565250026808,2.82781902461732,0.305045004514185,0.00132897191228691
"Tfpi","Tfpi",0.81766087903272,2.82781902461732,0.304140633520098,0.00137220651525297
"Ifi30","Ifi30",0.817158632406031,2.82781902461732,0.303638386893409,0.0013967683045197
"Tspan9","Tspan9",0.816979677929664,2.82781902461732,0.303459432417041,0.00140561643704009
"Pim2","Pim2",0.720140665708644,3.33628338786443,0.301622487875607,0.00149944637050925
"Wnt7b","Wnt7b",0.857974092163941,2.60880924267552,0.297538344154011,0.00172886143099245
"Cnn2","Cnn2",0.61320268179474,4.00898878322726,0.296945466495261,0.00176469943961919
"Tinagl1","Tinagl1",0.856117611239181,2.60880924267552,0.29568186322925,0.00184334655050764
"Cyr61","Cyr61",0.624442730019258,3.91647664443772,0.295364983571841,0.00186356268543128
"Ppp1r14b","Ppp1r14b",0.445188463180777,2.03562390973072,-0.24213779084389,0.00189350334560463
"Tmem92","Tmem92",0.981621266819823,2.03562390973072,0.294295012795156,0.00193332220810172
"Rnf128","Rnf128",0.853259715438522,2.60880924267552,0.292823967428592,0.00203310468143989
"Nkain4","Nkain4",0.979141596470116,2.03562390973072,0.291815342445449,0.00210419785939775
"Lamc1","Lamc1",0.805054151624549,2.82781902461732,0.291533906111926,0.00212443342364044
"Fn1","Fn1",0.667358870323632,3.59693514238723,0.291149719739494,0.0021523417386981
"Ppif","Ppif",0.735755768325224,3.18586654531133,0.290979382326876,0.00216482153410183
"Stard8","Stard8",0.906652913873131,2.35049724708413,0.28992930797012,0.00224321493876132
"Glul","Glul",0.707218080447739,3.33628338786443,0.288699902614701,0.00233825904135327
"Foxq1","Foxq1",0.974941601189212,2.03562390973072,0.287615347164545,0.00242511581856315
"Lrpap1","Lrpap1",0.763384535522994,3.01792190799726,0.287516746923025,0.0024331552178017
"Prph","Prph",0.846805838957777,2.60880924267552,0.286370090947847,0.00252843468743313
"Rn28s1","Rn28s1",0.436440466485884,5.36106648879432,0.285345289088658,0.00261642952344924
"Mbnl2","Mbnl2",0.798231378134005,2.82781902461732,0.284711132621382,0.00267225788587918
"Id3","Id3",0.642670064415658,3.71149490665009,0.283906823663025,0.00274461230524905
"Slc2a1","Slc2a1",0.566848627080434,4.25550073314839,0.283265642077156,0.00280355358759323
"Tgm2","Tgm2",0.899447865788915,2.35049724708413,0.282724259885904,0.002854207290763
"Apoe","Apoe",0.587053505914121,4.09592441999854,0.282551788808817,0.00287051682253332
"Serpinh1","Serpinh1",0.795982597426641,2.82781902461732,0.282462351914018,0.00287900736959001
"Plin2","Plin2",0.795470955037742,2.82781902461732,0.28195070952512,0.00292801611385579
"Parm1","Parm1",0.968839065171955,2.03562390973072,0.281512811147288,0.00297055701330179
"Peg10","Peg10",0.640210124884122,3.71149490665009,0.28144688413149,0.00297700970106355
"Ascl2","Ascl2",0.968177563845434,2.03562390973072,0.280851309820767,0.00303587721037539
"Ccl20","Ccl20",0.968079042371271,2.03562390973072,0.280752788346604,0.00304571567548345
"Actb","Actb",0.264235364530989,6.63081315229913,0.280633651962567,0.00305765112358649
"Gata6","Gata6",0.96783721693469,2.03562390973072,0.280510962910023,0.00306998650113842
"Gsn","Gsn",0.793314806638444,2.82781902461732,0.279794561125821,0.00314291387879914
"Junb","Junb",0.838711469036379,2.60880924267552,0.278275721026449,0.00330270764470735
"Dkk1","Dkk1",0.964981949458484,2.03562390973072,0.277655695433817,0.00337001241899491
"Meg3","Meg3",0.605736790285527,3.91647664443772,0.27665904383811,0.00348078696241234
"Tc2n","Tc2n",0.69507178238603,3.33628338786443,0.276553604552992,0.00349269543616385
"Sh3pxd2b","Sh3pxd2b",0.963096670677898,2.03562390973072,0.275770416653231,0.00358230130095344
"Plxna1","Plxna1",0.788262950214088,2.82781902461732,0.274742704701465,0.00370301230899758
"Rtn2","Rtn2",0.961350605224039,2.03562390973072,0.274024351199372,0.00378954068485943
"Cald1","Cald1",0.617140063957221,3.81762325751143,0.273978015948186,0.00379518367775868
"Epas1","Epas1",0.96072202166065,2.03562390973072,0.273395767635983,0.00386673831295361
"Fam117a","Fam117a",0.831557629655719,2.60880924267552,0.271121881645789,0.004157904527378
"Ftl1","Ftl1",0.238473416249298,6.74281466986289,0.270926928195079,0.00418375839243224
"Gpx4","Gpx4",0.56176557817981,4.17791779219584,0.268112669565455,0.00457332821750003
"Elk1","Elk1",0.659446450060168,1.0703893278914,-0.214495439523492,0.00469773479649793
"Enoph1","Enoph1",0.8014440433213,0.137503523749935,-0.212987890174667,0.00492482732434956
"Akap2","Akap2",0.778674777566162,2.82781902461732,0.265154532053539,0.00501741801693348
"Dusp9","Dusp9",0.623594340014109,3.71149490665009,0.264831099261476,0.00506823040427584
"Ppdpf","Ppdpf",0.662854465786645,1.0703893278914,-0.211087423797015,0.00522501609979312
"Fgfbp1","Fgfbp1",0.87943384333276,2.35049724708413,0.26271023742975,0.00541292667893658
"Csnk2a1","Csnk2a1",0.477800449955528,2.03562390973072,-0.20952580406914,0.00548375356852842
"Cryab","Cryab",0.87896636899107,2.35049724708413,0.262242763088059,0.00549164986009467
"Aif1l","Aif1l",0.949458483754513,2.03562390973072,0.262132229729845,0.00551041185795939
"Gjb3","Gjb3",0.878835740072202,2.35049724708413,0.262112134169192,0.00551382900204781
"Gjb5","Gjb5",0.948821405818645,2.03562390973072,0.261495151793978,0.00561966403952733
"Hspb1","Hspb1",0.403876160317254,5.42961596420174,0.260904403837518,0.00572268551938764
"Mtfr1l","Mtfr1l",0.821221158373882,2.60880924267552,0.260785410363951,0.00574363867350143
"Supt4a","Supt4a",0.565998240451415,1.63226821549951,-0.207807844281133,0.00578149027869821
"Tpm2","Tpm2",0.704638046771925,3.18586654531133,0.259861660773578,0.00590862793802352
"Zbtb10","Zbtb10",0.87575210589651,2.35049724708413,0.2590284999935,0.00606102825470962
"Skiv2l","Skiv2l",0.808664259927798,0.137503523749935,-0.205767673568169,0.00615363479784871
"Src","Src",0.818616450385403,2.60880924267552,0.258180702375473,0.00621967190907009
"Dnmt3l","Dnmt3l",0.574279681220625,4.00898878322726,0.258022465921147,0.00624968573293085
"Cd63","Cd63",0.632821145438383,3.59693514238723,0.256611994854246,0.00652293707368677
"Dusp6","Dusp6",0.816304256569558,2.60880924267552,0.255868508559627,0.00667118362881871
"E130012A19Rik","E130012A19Rik",0.651735328233132,3.47248777146274,0.255802702832967,0.00668444724100522
"Anxa3","Anxa3",0.631933048900558,3.59693514238723,0.25572389831642,0.00670036151606623
"Malat1","Malat1",0.433451444758666,5.1333991254172,0.255644549179602,0.00671641959938268
"Id2","Id2",0.651287826096557,3.47248777146274,0.255355200696391,0.00677526427384093
"Wdr12","Wdr12",0.484856298935721,2.03562390973072,-0.202469955088946,0.00680014325691158
"Pstpip1","Pstpip1",0.942539109506619,2.03562390973072,0.255212855481951,0.00680437976622251
"Pou3f1","Pou3f1",0.673723568849923,3.33628338786443,0.255205391016885,0.00680590960396497
"Spata6","Spata6",0.940849763954457,2.03562390973072,0.25352350992979,0.00715845393884917
"Purb","Purb",0.728894237197486,3.01792190799726,0.253026448597518,0.00726568309141129
"Slc38a4","Slc38a4",0.766510138161288,2.82781902461732,0.252989892648665,0.00727362478933256
"Prss8","Prss8",0.765902272842833,2.82781902461732,0.252382027330211,0.00740680848411569
"Apela","Apela",0.811907238573089,2.60880924267552,0.251471490563159,0.00761032835214612
"Eps8l2","Eps8l2",0.867987120694702,2.35049724708413,0.251263514791691,0.00765749937356961
"Stmn4","Stmn4",0.867935674433869,2.35049724708413,0.251212068530859,0.00766920754558075
"Icam1","Icam1",0.938511703738209,2.03562390973072,0.251185449713542,0.00767527165669919
"Bop1","Bop1",0.676431150077359,1.0703893278914,-0.197510739506301,0.00788540009790471
"Vps39","Vps39",0.937424789410349,2.03562390973072,0.250098535385682,0.00792651718323284
"Glis2","Glis2",0.76336524878355,2.82781902461732,0.249845003270928,0.0079861523992194
"Med19","Med19",0.81026875250702,2.60880924267552,0.249833004497089,0.00798898447270735
"Flnc","Flnc",0.693230090188925,3.18586654531133,0.248453704190577,0.00832048376484045
"Hist1h2ap","Hist1h2ap",0.481808928946629,4.64961545906341,0.247046118851244,0.00867117403741256
"Furin","Furin",0.934086409689065,2.03562390973072,0.246760155664398,0.00874398341989986
"Csl","Csl",0.933986591026302,2.03562390973072,0.246660337001635,0.00876952426028669
"Cth","Cth",0.806688917648662,2.60880924267552,0.246253169638731,0.00887438586279515
"Limch1","Limch1",0.862960288808664,2.35049724708413,0.246236682905654,0.00887865489402792
"Psmd14","Psmd14",0.494197174908536,2.03562390973072,-0.193129079116131,0.00896814721958834
"Kcnk5","Kcnk5",0.93160850381067,2.03562390973072,0.244282249786003,0.00939765587935104
"Mrpl45","Mrpl45",0.496218263597088,2.03562390973072,-0.191107990427579,0.00951002590020706
"Esyt3","Esyt3",0.683234657039711,1.0703893278914,-0.190707232543949,0.00962081175831814
"Tnfrsf12a","Tnfrsf12a",0.719152913873131,3.01792190799726,0.243285125273162,0.00967252433739857
"Ranbp17","Ranbp17",0.929741738405998,2.03562390973072,0.242415484381331,0.00991795986529776
"Msx1","Msx1",0.929654461062403,2.03562390973072,0.242328207037736,0.00994288950391199
"Tmsb4x","Tmsb4x",0.5255669167081,4.25550073314839,0.241983931704822,0.0100417615550875
"Gcm1","Gcm1",0.685452090280266,1.0703893278914,-0.188489799303394,0.0102544144989979
"Flnb","Flnb",0.43923301240841,4.95884267524324,0.241032392639552,0.0103195090248187
"Nes","Nes",0.800386536848631,2.60880924267552,0.2399507888387,0.010643334196395
"Lrig2","Lrig2",0.927075812274368,2.03562390973072,0.239749558249701,0.0107045481322655
"Pdpn","Pdpn",0.855306859205776,2.35049724708413,0.238583253302766,0.0110654081472727
"Ephb3","Ephb3",0.92576714801444,2.03562390973072,0.238440893989773,0.011110171244044
"Brd4","Brd4",0.58871631265217,1.63226821549951,-0.185089772080378,0.0112965868999907
"Wsb1","Wsb1",0.925059131084277,2.03562390973072,0.23773287705961,0.0113351450404615
"Slc6a8","Slc6a8",0.797984356197353,2.60880924267552,0.237548608187422,0.0113943421277893
"Glipr2","Glipr2",0.713066716676825,3.01792190799726,0.237198928076856,0.0115074170219725
"Klhl13","Klhl13",0.853153535782544,2.35049724708413,0.236429929879533,0.0117595188074415
"Soga1","Soga1",0.923605450098987,2.03562390973072,0.23627919607432,0.0118094920286717
"Acp6","Acp6",0.923605450098987,2.03562390973072,0.23627919607432,0.0118094920286717
"Dnajc9","Dnajc9",0.590420390207335,1.63226821549951,-0.183385694525214,0.0118527133503825
"Mrpl51","Mrpl51",0.377127385250129,2.60880924267552,-0.183308362759801,0.0118785044275998
"Rab24","Rab24",0.690734055354994,1.0703893278914,-0.183207834228666,0.0119121046778442
"Slc39a7","Slc39a7",0.691196889752846,1.0703893278914,-0.182744999830814,0.0120678662557431
"Hic2","Hic2",0.748821405818645,2.82781902461732,0.235301160306023,0.0121382416726154
"Gstp2","Gstp2",0.578343891197239,3.81762325751143,0.235181843188204,0.0121788859362308
"Anapc5","Anapc5",0.505082315590035,2.03562390973072,-0.182243938434632,0.0122384803748693
"Wbp5","Wbp5",0.491998395507421,4.46597446450407,0.234907956557874,0.0122726292483095
"Metrn","Metrn",0.85148288625874,2.35049724708413,0.234759280355729,0.0123237780506
"Ankrd13b","Ankrd13b",0.921890383984247,2.03562390973072,0.23456412995958,0.0123911955028401
"Pramef12","Pramef12",0.8505767368143,2.35049724708413,0.233853130911289,0.0126395292051049
"Slc4a2","Slc4a2",0.920126353790614,2.03562390973072,0.232800099765947,0.0130152361080982
"Plaur","Plaur",0.745323268788973,2.82781902461732,0.23180302327635,0.0133798390773737
"Gadd45g","Gadd45g",0.847940498455918,2.35049724708413,0.231216892552907,0.0135982608453418
"Gcsam","Gcsam",0.50890289420547,2.03562390973072,-0.178423359819197,0.0136095052356277
"Ccdc82","Ccdc82",0.837545126353791,0.137503523749935,-0.176886807142176,0.0141971820098777
"Stmn2","Stmn2",0.674105677715786,3.18586654531133,0.229329291717438,0.0143227137058287
"Cbx5","Cbx5",0.511160517742361,2.03562390973072,-0.176165736282306,0.0144804201595004
"Cuedc2","Cuedc2",0.698874495646634,1.0703893278914,-0.175067393937026,0.0149211947995612
"Ubap2","Ubap2",0.512311714179012,2.03562390973072,-0.175014539845656,0.0149426934212313
"Eif4a2","Eif4a2",0.599160257416418,1.63226821549951,-0.174645827316131,0.015093410905889
"Gm19757","Gm19757",0.787395067635162,2.60880924267552,0.226959319625232,0.0152791604918683
"Gemin8","Gemin8",0.513154914942651,2.03562390973072,-0.174171339082016,0.0152892867502611
"Cited2","Cited2",0.740227475641474,2.82781902461732,0.226707230128851,0.0153840523885682
"Alox12","Alox12",0.787075812274368,2.60880924267552,0.226640064264438,0.015412103520911
"Bambi-ps1","Bambi-ps1",0.443401138572619,2.35049724708413,-0.173322467330392,0.0156451629091159
"Zfp42","Zfp42",0.912729555799717,2.03562390973072,0.22540330177505,0.0159365277388652
"Pabpn1","Pabpn1",0.444380529218074,2.35049724708413,-0.172343076684936,0.0160645654533211
"Rbbp6","Rbbp6",0.600470745399895,3.59693514238723,0.224261594815757,0.0164341523072213
"Slc37a3","Slc37a3",0.911552346570397,2.03562390973072,0.22422609254573,0.0164498372499123
"Cd164","Cd164",0.840939705803114,2.35049724708413,0.224216099900104,0.016454254322598
"Gm20125","Gm20125",0.910950661853189,2.03562390973072,0.223624407828522,0.0167176177576188
"S100a11","S100a11",0.668263866097801,3.18586654531133,0.223487480099453,0.0167790758615667
"Mrps36","Mrps36",0.703507435498294,1.0703893278914,-0.170434454085366,0.0169096263474637
"Gm5424","Gm5424",0.783527209519989,2.60880924267552,0.223091461510059,0.0169579121338439
"Llgl2","Llgl2",0.698860179288525,3.01792190799726,0.222992390688556,0.0170029050808456
"Csf1","Csf1",0.909835343840803,2.03562390973072,0.222509089816136,0.0172238618436859
"H1fx","H1fx",0.909644146467251,2.03562390973072,0.222317892442584,0.0173119487444919
"Gpc1","Gpc1",0.735656532505893,2.82781902461732,0.22213628699327,0.0173959725748399
"Dazap1","Dazap1",0.60468416042531,1.63226821549951,-0.169121924307238,0.0175125755560819
"Rras2","Rras2",0.838600388780894,2.35049724708413,0.221876782877884,0.0175166421980149
"Csrp1","Csrp1",0.580590018021568,3.71149490665009,0.221826777268935,0.017539976779378
"Atp5h","Atp5h",0.391703267343508,2.60880924267552,-0.168732480666423,0.0176949715986996
"Ccdc78","Ccdc78",0.605128843520478,1.63226821549951,-0.168677241212071,0.0177209738282273
"Ajuba","Ajuba",0.605128843520478,1.63226821549951,-0.168677241212071,0.0177209738282273
"Ttll12","Ttll12",0.734758122743682,2.82781902461732,0.22123787723106,0.0178167829881031
"Serpine2","Serpine2",0.908483754512635,2.03562390973072,0.221157500487968,0.0178548507108571
"Ift20","Ift20",0.605503573270463,1.63226821549951,-0.168302511462085,0.017898228205256
"Baz1b","Baz1b",0.605595667870036,1.63226821549951,-0.168210416862513,0.0179420214772538
"Raly","Raly",0.449205601771918,2.35049724708413,-0.167518004131093,0.0182742163093175
"Fzd7","Fzd7",0.907411339987258,2.03562390973072,0.220085085962591,0.0183694379483461
"Chchd10","Chchd10",0.695514106163926,3.01792190799726,0.219646317563957,0.0185835895178008
"Klf2","Klf2",0.835854316135813,2.35049724708413,0.219130710232803,0.0188379571325377
"Nodal","Nodal",0.835487752804627,2.35049724708413,0.218764146901617,0.0190205923917935
"Etf1","Etf1",0.521472243493904,2.03562390973072,-0.165854010530763,0.0190940328013175
"Nrk","Nrk",0.905080567051158,2.03562390973072,0.217754313026491,0.0195315341265435
"Eif3c","Eif3c",0.348779277394494,2.82781902461732,-0.164740968118128,0.0196596903528722
"Slc7a14","Slc7a14",0.609102501930779,1.63226821549951,-0.164703582801769,0.019678934266773
"Edn1","Edn1",0.904721455369151,2.03562390973072,0.217395201344484,0.0197160206592706
"Ppp2r5b","Ppp2r5b",0.904617138514155,2.03562390973072,0.217290884489488,0.0197698878675083
"Ctsa","Ctsa",0.904617138514155,2.03562390973072,0.217290884489488,0.0197698878675083
"Cct8","Cct8",0.349134097211322,2.82781902461732,-0.1643861483013,0.0198429774937797
"Chchd1","Chchd1",0.522999091333284,2.03562390973072,-0.164327162691383,0.0198735874830205
"Zmat2","Zmat2",0.709785629852081,1.0703893278914,-0.164156259731579,0.0199625021859821
"Itga5","Itga5",0.833453670276775,2.35049724708413,0.216730064373764,0.0200616303114498
"Dppa5a","Dppa5a",0.409317326715804,5.00450139223494,0.216456040488782,0.0202055023504546
"Atp6v1b2","Atp6v1b2",0.710565962648171,1.0703893278914,-0.163375926935489,0.0203727819294994
"Eif2s1","Eif2s1",0.524115273631219,2.03562390973072,-0.163210980393448,0.0204604157758207
"1810058I24Rik","1810058I24Rik",0.611602141167683,1.63226821549951,-0.162203943564865,0.0210023970165709
"Gpr83","Gpr83",0.902275207791117,2.03562390973072,0.21494895376645,0.02101250369994
"Tbx3","Tbx3",0.831498194945848,2.35049724708413,0.214774589042838,0.021107607724623
"Glyr1","Glyr1",0.611796146092175,1.63226821549951,-0.162009938640374,0.0211081931524712
"Tex19.1","Tex19.1",0.633255468252283,3.33628338786443,0.214737290419245,0.0211279987855293
"Maoa","Maoa",0.611852512878757,1.63226821549951,-0.161953571853791,0.0211390158878916
"Pafah1b1","Pafah1b1",0.612008360250808,1.63226821549951,-0.161797724481741,0.0212244352760361
"Akap8l","Akap8l",0.901508840136999,2.03562390973072,0.214182586112332,0.0214332264314241
